ID,Name,Team,From,To
96077,Jack Earing,Farsley AFC,2020-01-01,2021-06-01
96077,Jack Earing,Spennymoor,2019-12-01,2021-01-01
96077,Jack Earing,Halifax,2019-07-01,2021-06-01
96077,Jack Earing,Curzon A,2019-01-01,2019-02-01
47607,Willian,Fulham,2022-09-01,2024-02-01
47607,Willian,Corinthians,2021-08-01,2022-09-01
47607,Willian,Arsenal,2020-08-01,2021-07-01
47607,Willian,Chelsea,2013-08-01,2020-08-01
47607,Willian,Anzhi,2013-01-01,2013-08-01
47607,Willian,Shakhtar,2007-07-01,2013-01-01
160178,Matt Wonnacott,Wigan,2022-07-01,2024-02-01
160178,Matt Wonnacott,Torquay,2022-04-01,2022-07-01
175817,Tom Cartwright,Northampton,2023-03-01,2024-02-01
52608,Thiago Silva,Chelsea,2020-08-01,2024-02-01
52608,Thiago Silva,Paris St-G.,2012-07-01,2020-08-01
52608,Thiago Silva,Milan,2009-07-01,2012-07-01
74244,Brad Halliday,Bradford,2022-07-01,2024-02-01
74244,Brad Halliday,Fleetwood,2021-06-01,2022-07-01
74244,Brad Halliday,Doncaster,2019-07-01,2021-06-01
74244,Brad Halliday,Cambridge U,2016-08-01,2019-07-01
74244,Brad Halliday,Accrington,2015-10-01,2016-06-01
74244,Brad Halliday,Hartlepool,2015-09-01,2015-10-01
74244,Brad Halliday,York,2014-11-01,2015-05-01
58712,Harry Maguire,Man Utd,2019-08-01,2024-02-01
58712,Harry Maguire,Leicester,2017-06-01,2019-08-01
58712,Harry Maguire,Wigan,2015-02-01,2015-05-01
58712,Harry Maguire,Hull,2014-07-01,2017-06-01
58712,Harry Maguire,Sheff Utd,2011-03-01,2014-07-01
142078,Harry Beadle,Colchester,2021-07-01,2024-02-01
117662,Clinton Mola,Reading,2023-09-01,2024-02-01
117662,Clinton Mola,Blackburn,2022-09-01,2023-01-01
117662,Clinton Mola,Stuttgart,2020-01-01,2023-09-01
117662,Clinton Mola,Chelsea ,2018-12-01,2020-01-01
96890,Edson Alvarez,West Ham,2023-08-01,2024-02-01
96890,Edson Alvarez,Ajax,2019-07-01,2023-08-01
96890,Edson Alvarez,Club America,2016-08-01,2019-07-01
183215,Joshua Laqeretabua,Charlton,2023-09-01,2024-02-01
181646,Kian Taylor,Preston,2023-08-01,2024-02-01
185538,Sopuruchukwu Obieri,Cheltenham,2023-11-01,2024-02-01
99993,Aaron Wan Bissaka,Man Utd,2019-06-01,2024-02-01
99993,Aaron Wan Bissaka,Crystal Palace,2016-12-01,2019-06-01
119246,Lyle Foster,Burnley,2023-01-01,2024-02-01
119246,Lyle Foster,Westerlo,2021-07-01,2023-01-01
119246,Lyle Foster,V Guimaraes,2020-08-01,2021-07-01
119246,Lyle Foster,Cercle Bruges,2019-08-01,2020-07-01
185528,Abdi Mohamud,Leyton Orient,2023-11-01,2024-02-01
90922,Reece Cole,Exeter,2023-07-01,2024-02-01
90922,Reece Cole,Hayes & Y,2022-07-01,2023-07-01
90922,Reece Cole,Dunfermline,2021-07-01,2022-07-01
90922,Reece Cole,Partick,2019-09-01,2020-07-01
90922,Reece Cole,Macclesfield,2019-01-01,2019-07-01
90922,Reece Cole,Maidenhead,2018-11-01,2019-01-01
90922,Reece Cole,Yeovil,2018-07-01,2018-08-01
90922,Reece Cole,Newport Co,2017-08-01,2017-10-01
67948,Abdoulaye Doucoure,Everton,2020-09-01,2024-02-01
67948,Abdoulaye Doucoure,Granada,2016-02-01,2016-05-01
67948,Abdoulaye Doucoure,Watford,2016-02-01,2020-09-01
67948,Abdoulaye Doucoure,Rennes,2012-07-01,2016-02-01
75858,James Bree,Southampton ,2023-02-01,2024-02-01
75858,James Bree,Southampton,2023-01-01,2024-02-01
75858,James Bree,Luton,2020-09-01,2023-01-01
75858,James Bree,Luton,2019-08-01,2020-08-01
75858,James Bree,Ipswich,2019-01-01,2019-05-01
75858,James Bree,Aston Villa,2017-01-01,2020-09-01
75858,James Bree,Barnsley,2014-01-01,2017-01-01
130430,Zeno Rossi,Cambridge U,2022-07-01,2024-02-01
130430,Zeno Rossi,Dundee,2022-02-01,2022-05-01
130430,Zeno Rossi,Kilmarnock,2020-07-01,2021-06-01
108888,Mikkel Damsgaard,Brentford,2022-08-01,2024-02-01
108888,Mikkel Damsgaard,Sampdoria,2020-09-01,2022-08-01
108888,Mikkel Damsgaard,Nordsjaelland,2017-07-01,2020-09-01
41644,Mark Howard,Wrexham,2022-07-01,2024-02-01
41644,Mark Howard,Carlisle,2021-10-01,2022-07-01
41644,Mark Howard,Scunthorpe,2020-10-01,2021-10-01
41644,Mark Howard,Salford,2019-10-01,2019-11-01
41644,Mark Howard,Blackpool,2018-07-01,2020-07-01
41644,Mark Howard,Bolton,2016-07-01,2018-07-01
41644,Mark Howard,Sheff Utd,2012-07-01,2016-07-01
41644,Mark Howard,Sheff Utd,2012-01-01,2012-05-01
41644,Mark Howard,Blackpool,2011-09-01,2012-07-01
41644,Mark Howard,Aberdeen,2010-07-01,2011-09-01
41644,Mark Howard,St Mirren,2007-06-01,2010-06-01
41644,Mark Howard,Swansea,2007-01-01,2007-02-01
41644,Mark Howard,Cardiff,2006-05-01,2007-06-01
41644,Mark Howard,Falkirk,2006-01-01,2006-05-01
144707,Marlee Francois,Bath City,2021-08-01,2023-01-01
144707,Marlee Francois,Bristol C,2018-07-01,2024-02-01
52534,Kenny Mc Lean,Aberdeen,2018-01-01,2018-06-01
52534,Kenny Mc Lean,Norwich,2018-01-01,2024-02-01
52534,Kenny Mc Lean,Aberdeen,2015-02-01,2018-01-01
52534,Kenny Mc Lean,Arbroath,2009-11-01,2010-08-01
42176,Kyle Mc Fadzean,Blackburn,2024-01-01,2024-02-01
42176,Kyle Mc Fadzean,Coventry,2019-07-01,2024-01-01
42176,Kyle Mc Fadzean,Burton,2016-07-01,2019-07-01
42176,Kyle Mc Fadzean,MK Dons,2014-06-01,2016-07-01
42176,Kyle Mc Fadzean,Crawley,2010-08-01,2014-06-01
42176,Kyle Mc Fadzean,Alfreton,2008-08-01,2010-05-01
185991,Kian Larkins,Swindon,2023-11-01,2024-02-01
51133,Michail Antonio,West Ham,2015-09-01,2024-02-01
51133,Michail Antonio,Nottm Forest,2014-08-01,2015-09-01
51133,Michail Antonio,Sheff Wed,2012-08-01,2014-08-01
51133,Michail Antonio,Sheff Wed,2012-01-01,2012-05-01
51133,Michail Antonio,Colchester,2011-08-01,2011-11-01
51133,Michail Antonio,Southampton,2009-10-01,2010-06-01
51133,Michail Antonio,Cheltenham,2009-02-01,2009-06-01
106486,Conor Shaughnessy,Portsmouth,2023-06-01,2024-02-01
106486,Conor Shaughnessy,Burton,2021-06-01,2023-06-01
106486,Conor Shaughnessy,Rochdale,2021-02-01,2021-06-01
106486,Conor Shaughnessy,Burton,2020-01-01,2020-07-01
106486,Conor Shaughnessy,Mansfield,2019-09-01,2019-12-01
106486,Conor Shaughnessy,Hearts,2019-01-01,2019-05-01
106486,Conor Shaughnessy,Leeds,2017-07-01,2021-02-01
108271,Josh Neufville,AFC W'bledon,2023-06-01,2024-02-01
108271,Josh Neufville,Sutton Utd,2022-07-01,2023-05-01
108271,Josh Neufville,Yeovil,2022-03-01,2022-05-01
108271,Josh Neufville,Yeovil,2020-12-01,2021-06-01
108271,Josh Neufville,Woking,2020-01-01,2020-07-01
108271,Josh Neufville,Solihull M,2019-09-01,2020-01-01
87091,Jefferson Lerma,Crystal Palace,2023-07-01,2024-02-01
87091,Jefferson Lerma,Bournemouth,2018-08-01,2023-07-01
87091,Jefferson Lerma,Levante,2015-08-01,2018-08-01
86758,Trent Alexander Arnold,Liverpool,2015-07-01,2024-02-01
183724,Jake Burger,Luton,2023-09-01,2024-02-01
123767,Liam Smith,Swansea,2023-02-01,2024-02-01
123767,Liam Smith,Man City ,2021-09-01,2023-02-01
123767,Liam Smith,Kilmarnock ,2019-08-01,2021-06-01
165926,Divin Mubama,West Ham,2022-08-01,2024-02-01
44029,Sam Foley,Barrow,2022-06-01,2024-02-01
44029,Sam Foley,Tranmere,2021-07-01,2022-06-01
44029,Sam Foley,Motherwell,2021-01-01,2021-07-01
44029,Sam Foley,St Mirren,2019-08-01,2021-01-01
44029,Sam Foley,Northampton,2017-05-01,2019-08-01
44029,Sam Foley,Port Vale,2015-06-01,2017-05-01
44029,Sam Foley,Shrewsbury,2014-03-01,2014-06-01
44029,Sam Foley,Yeovil,2012-05-01,2015-06-01
44029,Sam Foley,Newport Co,2010-08-01,2012-05-01
44029,Sam Foley,Kidderminster,2008-08-01,2010-08-01
36726,Curtis Davies,Cheltenham,2023-06-01,2024-02-01
36726,Curtis Davies,Derby,2017-06-01,2023-06-01
36726,Curtis Davies,Hull,2013-06-01,2017-06-01
36726,Curtis Davies,Birmingham,2011-01-01,2013-06-01
36726,Curtis Davies,Leicester,2010-10-01,2011-01-01
36726,Curtis Davies,Aston Villa,2008-07-01,2011-01-01
36726,Curtis Davies,Aston Villa,2007-08-01,2008-05-01
36726,Curtis Davies,West Brom,2005-08-01,2008-07-01
125136,Dom Jefferies,Gillingham,2022-06-01,2024-02-01
125136,Dom Jefferies,Brentford,2021-07-01,2022-06-01
125136,Dom Jefferies,Salisbury FC,2020-07-01,2021-07-01
125136,Dom Jefferies,Newport Co,2019-07-01,2020-08-01
123262,Jayden Richardson,Colchester,2024-01-01,2024-02-01
123262,Jayden Richardson,Stockport,2023-07-01,2024-01-01
123262,Jayden Richardson,Aberdeen,2022-06-01,2024-02-01
123262,Jayden Richardson,Notts Co,2021-12-01,2022-06-01
123262,Jayden Richardson,Forest Green,2020-09-01,2021-06-01
123262,Jayden Richardson,Exeter,2019-08-01,2020-07-01
123262,Jayden Richardson,Nottm Forest,2019-08-01,2022-06-01
148917,Kamil Conteh,Bristol R,2024-01-01,2024-02-01
148917,Kamil Conteh,Grimsby,2023-07-01,2024-01-01
148917,Kamil Conteh,Gateshead,2022-09-01,2023-05-01
148917,Kamil Conteh,Middlesbrough,2022-07-01,2023-07-01
175087,Oscar Thorn,Colchester,2023-02-01,2024-02-01
65294,Andrew Boyce,Scunthorpe,2022-07-01,2024-02-01
65294,Andrew Boyce,Eastleigh,2017-07-01,2022-07-01
65294,Andrew Boyce,Grimsby,2016-06-01,2017-07-01
65294,Andrew Boyce,Notts Co,2016-03-01,2016-06-01
65294,Andrew Boyce,Hartlepool,2015-08-01,2015-10-01
65294,Andrew Boyce,Grimsby,2014-08-01,2014-09-01
65294,Andrew Boyce,Grimsby,2014-03-01,2014-06-01
65294,Andrew Boyce,Scunthorpe,2014-01-01,2016-06-01
65294,Andrew Boyce,Scunthorpe,2013-12-01,2014-01-01
65294,Andrew Boyce,Lincoln,2012-07-01,2014-01-01
65294,Andrew Boyce,Gainsborough,2011-07-01,2012-07-01
134273,Hayden Campbell,Curzon A,2023-01-01,2024-02-01
134273,Hayden Campbell,Altrincham,2022-03-01,2022-06-01
134273,Hayden Campbell,Salford,2020-09-01,2024-02-01
117109,Ben Davis,Oxford,2021-08-01,2024-02-01
117109,Ben Davis,Fulham ,2018-07-01,2021-08-01
143842,Michael Stickland,Reading,2021-07-01,2024-02-01
124880,Ollie Tanner,York,2023-01-01,2023-05-01
124880,Ollie Tanner,Cardiff,2022-07-01,2024-02-01
124880,Ollie Tanner,Lewis United,2021-08-01,2022-07-01
124880,Ollie Tanner,Bromley,2019-07-01,2021-08-01
186273,Michael Stone,Huddersfield,2023-12-01,2024-02-01
114152,Pipa,West Brom,2023-09-01,2024-02-01
114152,Pipa,Ludogorets,2023-02-01,2024-02-01
114152,Pipa,Olympiakos,2022-06-01,2023-02-01
114152,Pipa,Huddersfield,2020-09-01,2022-06-01
114152,Pipa,Gimnastic,2019-01-01,2019-06-01
114152,Pipa,Espanyol,2017-07-01,2020-09-01
130246,Ciaran Brennan,Hartlepool,2023-12-01,2023-12-01
130246,Ciaran Brennan,Swindon,2022-07-01,2023-05-01
130246,Ciaran Brennan,Notts Co,2021-09-01,2021-11-01
145661,Marcel Campbell,AFC W'bledon,2021-10-01,2024-02-01
122485,Giovanni Reyna,Nottm Forest,2024-01-01,2024-02-01
122485,Giovanni Reyna,B Dortmund,2019-07-01,2024-02-01
50821,Adam Clayton,Rochdale,2023-07-01,2024-02-01
50821,Adam Clayton,Bradford,2023-01-01,2023-06-01
50821,Adam Clayton,Doncaster,2022-01-01,2023-01-01
50821,Adam Clayton,Birmingham,2020-09-01,2022-01-01
50821,Adam Clayton,Middlesbrough,2014-08-01,2020-09-01
50821,Adam Clayton,Huddersfield,2012-07-01,2014-08-01
50821,Adam Clayton,MK Dons,2011-03-01,2011-05-01
50821,Adam Clayton,Peterborough,2010-11-01,2011-03-01
50821,Adam Clayton,Leeds,2010-08-01,2012-07-01
50821,Adam Clayton,Leeds,2010-08-01,2010-08-01
50821,Adam Clayton,Carlisle,2010-01-01,2010-06-01
50821,Adam Clayton,Carlisle,2009-08-01,2010-01-01
48833,Jake Livermore,Watford,2023-07-01,2024-02-01
48833,Jake Livermore,West Brom,2017-01-01,2023-07-01
48833,Jake Livermore,Hull,2014-06-01,2017-01-01
48833,Jake Livermore,Hull,2013-08-01,2014-05-01
48833,Jake Livermore,Leeds,2011-03-01,2011-05-01
48833,Jake Livermore,Ipswich,2010-09-01,2011-01-01
48833,Jake Livermore,Peterborough,2010-01-01,2010-02-01
48833,Jake Livermore,Derby,2009-07-01,2010-01-01
48833,Jake Livermore,Tottenham,2008-07-01,2014-06-01
134582,Akiel Raffie,Fleetwood,2020-10-01,2024-02-01
114052,Alex Hunt,Grimsby,2022-09-01,2024-02-01
114052,Alex Hunt,Oldham,2022-01-01,2022-05-01
114052,Alex Hunt,Grimsby,2021-08-01,2022-01-01
114052,Alex Hunt,Sheff Wed,2018-07-01,2022-09-01
161498,Semir Telalovic,Blackburn,2023-09-01,2024-02-01
161498,Semir Telalovic,B M'gladbach,2023-01-01,2023-09-01
161498,Semir Telalovic,FV Illertissen,2021-07-01,2023-01-01
144495,George Cooper,Kettering,2021-11-01,2023-06-01
144495,George Cooper,Mansfield,2021-08-01,2024-02-01
146486,Luizao,West Ham,2023-01-01,2024-02-01
146486,Luizao,Sao Paulo,2021-04-01,2023-01-01
94702,Wes Harding,Millwall,2023-07-01,2024-02-01
94702,Wes Harding,Rotherham,2020-08-01,2023-07-01
94702,Wes Harding,Alfreton,2016-08-01,2017-07-01
94702,Wes Harding,Birmingham,2016-08-01,2020-08-01
74516,Ollie Watkins,Aston Villa,2020-09-01,2024-02-01
74516,Ollie Watkins,Brentford,2017-07-01,2020-09-01
74516,Ollie Watkins,Weston S-M.,2014-12-01,2015-06-01
129219,Andy Smith,Cheltenham,2024-01-01,2024-02-01
129219,Andy Smith,Grimsby,2022-07-01,2023-05-01
129219,Andy Smith,Grimsby,2022-01-01,2022-06-01
129219,Andy Smith,Salford,2021-08-01,2022-01-01
129219,Andy Smith,Hull,2020-02-01,2024-02-01
144491,Mason Burstow,Sunderland,2023-09-01,2024-02-01
144491,Mason Burstow,Chelsea,2022-12-01,2024-02-01
144491,Mason Burstow,Chelsea ,2022-08-01,2024-02-01
144491,Mason Burstow,Charlton,2021-08-01,2022-08-01
100626,Vitaly Janelt,Brentford,2020-10-01,2024-02-01
100626,Vitaly Janelt,Bochum,2018-08-01,2020-10-01
100626,Vitaly Janelt,Bochum,2017-01-01,2018-06-01
66115,Jack Whatmough,Preston,2023-08-01,2024-02-01
66115,Jack Whatmough,Wigan,2021-06-01,2023-08-01
66115,Jack Whatmough,Havant & W,2016-01-01,2016-02-01
183940,Dannen Francis,Blackpool,2023-07-01,2024-02-01
166528,Remi Onabanjo,AFC W'bledon,2022-08-01,2024-02-01
165854,Zack Nelson,Luton,2022-08-01,2024-02-01
170423,Kellan Hickinson,Peterborough,2022-11-01,2024-02-01
134576,Harrison Bright,Newport Co,2023-12-01,2024-02-01
134576,Harrison Bright,Barry Town,2023-08-01,2023-12-01
134576,Harrison Bright,Pontypridd Town AFC,2023-01-01,2023-05-01
134576,Harrison Bright,Newport Co,2020-09-01,2023-12-01
138595,Riley Harbottle,Colchester,2024-01-01,2024-02-01
138595,Riley Harbottle,Hibernian,2023-07-01,2024-02-01
138595,Riley Harbottle,Mansfield,2022-07-01,2023-05-01
138595,Riley Harbottle,Wealdstone,2021-03-01,2021-06-01
127695,Huseyin Biler,Welling,2021-08-01,2021-11-01
127695,Huseyin Biler,AFC W'bledon,2019-12-01,2024-02-01
172198,William Tamen,Burton,2023-01-01,2024-02-01
144978,Tom Cannon,Leicester,2023-09-01,2024-02-01
144978,Tom Cannon,Preston,2023-01-01,2023-05-01
50091,Lyle Taylor,Cambridge U,2024-01-01,2024-02-01
50091,Lyle Taylor,Wycombe,2023-11-01,2024-01-01
50091,Lyle Taylor,Birmingham,2022-01-01,2022-05-01
50091,Lyle Taylor,Nottm Forest,2020-08-01,2023-11-01
50091,Lyle Taylor,Charlton,2018-07-01,2020-08-01
50091,Lyle Taylor,AFC W'bledon,2015-07-01,2018-07-01
50091,Lyle Taylor,Partick,2015-02-01,2015-05-01
50091,Lyle Taylor,Scunthorpe,2014-06-01,2015-07-01
50091,Lyle Taylor,Partick,2014-01-01,2014-06-01
50091,Lyle Taylor,Sheff Utd,2013-07-01,2014-06-01
50091,Lyle Taylor,Falkirk,2012-07-01,2013-07-01
50091,Lyle Taylor,Hereford.,2012-01-01,2012-03-01
50091,Lyle Taylor,Bournemouth,2010-08-01,2012-07-01
50091,Lyle Taylor,Eastbourne,2008-10-01,2009-05-01
136653,Dillon De Silva,Torquay,2022-10-01,2023-02-01
64748,Jack Grealish,Man City,2021-08-01,2024-02-01
64748,Jack Grealish,Notts Co,2013-09-01,2014-05-01
128729,Jake Burton,Tranmere,2020-01-01,2024-02-01
160463,Janos Bodnar,Peterborough,2022-05-01,2024-02-01
126361,Ben Garrity,Port Vale,2021-06-01,2024-02-01
126361,Ben Garrity,Oldham,2020-09-01,2021-06-01
126361,Ben Garrity,Blackpool,2020-01-01,2021-06-01
126361,Ben Garrity,Warrington,2018-10-01,2020-01-01
133488,D Margio Wright Phillips,Northampton,2023-01-01,2023-05-01
133488,D Margio Wright Phillips,Stoke,2021-12-01,2024-02-01
133488,D Margio Wright Phillips,Man City ,2020-09-01,2021-12-01
144411,Billy Brooks,Lincoln,2021-08-01,2024-02-01
145295,Charles Sagoe Junior,Swansea,2024-02-01,2024-02-01
145295,Charles Sagoe Junior,Arsenal,2022-12-01,2024-02-01
145295,Charles Sagoe Junior,Arsenal ,2021-10-01,2024-02-01
123803,Tom Clayton,Swindon,2022-07-01,2024-02-01
123803,Tom Clayton,Liverpool ,2019-07-01,2022-07-01
136389,Gus Scott Morriss,Southend,2022-07-01,2024-02-01
136389,Gus Scott Morriss,Hemel,2020-11-01,2022-07-01
125082,Jamie Searle,Forest Green,2023-07-01,2024-02-01
125082,Jamie Searle,Barnsley,2022-06-01,2023-07-01
125082,Jamie Searle,Swansea,2021-07-01,2022-06-01
125082,Jamie Searle,A Villa ,2019-09-01,2021-07-01
95389,Archie Mair,Morecambe,2024-01-01,2024-02-01
95389,Archie Mair,Gateshead,2023-07-01,2024-01-01
95389,Archie Mair,Notts Co,2023-01-01,2023-05-01
95389,Archie Mair,Dartford,2022-11-01,2023-01-01
95389,Archie Mair,Lincoln,2021-09-01,2022-01-01
95389,Archie Mair,King's Lynn,2020-09-01,2021-06-01
95389,Archie Mair,Norwich,2019-09-01,2024-02-01
95389,Archie Mair,Norwich ,2019-09-01,2024-02-01
95389,Archie Mair,Aberdeen ,2016-08-01,2019-07-01
67561,Andre Gomes,Lille,2022-09-01,2023-05-01
67561,Andre Gomes,Everton,2019-07-01,2024-02-01
67561,Andre Gomes,Everton,2018-08-01,2019-05-01
67561,Andre Gomes,Barcelona,2016-07-01,2019-07-01
67561,Andre Gomes,Valencia,2015-06-01,2016-07-01
67561,Andre Gomes,Valencia,2014-07-01,2015-06-01
67561,Andre Gomes,Benfica,2012-09-01,2015-06-01
188106,Nathan Tinsdale,Hull,2024-01-01,2024-02-01
185534,Patrick Staszewski,Cambridge U,2023-07-01,2024-02-01
140344,Toti,Grasshoppers,2021-07-01,2024-02-01
140344,Toti,Grasshoppers,2020-09-01,2021-06-01
114285,Mohammed Kudus,West Ham,2023-08-01,2024-02-01
114285,Mohammed Kudus,Ajax,2020-07-01,2023-08-01
114285,Mohammed Kudus,Nordsjaelland,2018-07-01,2020-07-01
130463,Jake Young,Swindon,2023-08-01,2024-01-01
130463,Jake Young,Barrow,2023-01-01,2023-05-01
130463,Jake Young,Bradford,2022-05-01,2024-02-01
130463,Jake Young,Forest Green,2020-07-01,2022-05-01
80172,Kane Vincent Young,Wycombe,2023-07-01,2024-02-01
80172,Kane Vincent Young,Ipswich,2019-08-01,2023-07-01
143715,Azeem Abdulai,Swansea,2021-07-01,2024-02-01
138900,Simon Adingra,Union St Gilloise,2022-07-01,2023-06-01
138900,Simon Adingra,Brighton,2022-06-01,2024-02-01
138900,Simon Adingra,Nordsjaelland,2021-04-01,2022-06-01
174272,Max Kinsey Wellings,Bournemouth,2023-02-01,2024-02-01
111607,Beryly Lubala,Wycombe,2024-01-01,2024-02-01
111607,Beryly Lubala,Burton,2023-09-01,2024-02-01
111607,Beryly Lubala,Colchester,2022-08-01,2022-12-01
111607,Beryly Lubala,Northampton,2022-01-01,2022-05-01
111607,Beryly Lubala,Blackpool,2020-09-01,2023-09-01
111607,Beryly Lubala,Crawley,2019-07-01,2020-09-01
68834,Wes Burns,Ipswich,2021-06-01,2024-02-01
68834,Wes Burns,Fleetwood,2017-01-01,2021-06-01
68834,Wes Burns,Aberdeen,2016-07-01,2017-01-01
68834,Wes Burns,Fleetwood,2016-02-01,2016-06-01
68834,Wes Burns,Cheltenham,2015-02-01,2015-05-01
68834,Wes Burns,Oxford,2014-11-01,2015-02-01
68834,Wes Burns,Forest Green,2013-03-01,2013-04-01
60563,Jonny Williams,Gillingham,2023-06-01,2024-02-01
60563,Jonny Williams,Swindon,2021-08-01,2023-06-01
60563,Jonny Williams,Cardiff,2021-02-01,2021-08-01
60563,Jonny Williams,Charlton,2019-01-01,2021-02-01
60563,Jonny Williams,Sunderland,2017-08-01,2018-06-01
60563,Jonny Williams,Ipswich,2016-08-01,2017-05-01
60563,Jonny Williams,MK Dons,2016-01-01,2016-04-01
60563,Jonny Williams,Nottm Forest,2015-09-01,2016-01-01
60563,Jonny Williams,Ipswich,2015-03-01,2015-04-01
60563,Jonny Williams,Ipswich,2014-09-01,2015-01-01
60563,Jonny Williams,Ipswich,2014-02-01,2014-05-01
107028,Japhet Tanganga,Millwall,2024-01-01,2024-02-01
107028,Japhet Tanganga,Augsburg,2023-09-01,2023-12-01
97009,Tom Lowery,Portsmouth,2022-08-01,2024-02-01
97009,Tom Lowery,Crewe,2016-07-01,2022-08-01
78069,Jason Kerr,Wigan,2021-08-01,2024-02-01
78069,Jason Kerr,Queen of Sth,2017-08-01,2018-01-01
78069,Jason Kerr,East Fife,2016-07-01,2017-06-01
78069,Jason Kerr,East Fife,2015-07-01,2016-06-01
69490,Alan Browne,Preston,2014-01-01,2024-02-01
69490,Alan Browne,Cork City,2013-03-01,2014-01-01
134566,Caleb Taylor,Bolton,2024-02-01,2024-02-01
134566,Caleb Taylor,Cheltenham,2022-07-01,2023-05-01
134566,Caleb Taylor,West Brom,2021-05-01,2024-02-01
134566,Caleb Taylor,West Brom ,2020-10-01,2024-02-01
180762,Dylan Youmbi,Bradford,2023-07-01,2024-02-01
166983,Oliver Scarles,West Ham,2022-10-01,2024-02-01
117404,Charlie Kelman,Wigan,2024-01-01,2024-02-01
117404,Charlie Kelman,Leyton Orient,2022-07-01,2023-05-01
117404,Charlie Kelman,Gillingham,2021-08-01,2022-05-01
117404,Charlie Kelman,QPR,2020-10-01,2024-02-01
144396,Jude Soonsup Bell,Tottenham ,2023-09-01,2024-02-01
144396,Jude Soonsup Bell,Tottenham,2023-01-01,2024-02-01
144396,Jude Soonsup Bell,Chelsea ,2021-07-01,2023-01-01
185530,Gbolahan Okewoye,Lincoln,2023-11-01,2024-02-01
60652,Jamaal Lascelles,Nottm Forest,2014-08-01,2015-05-01
60652,Jamaal Lascelles,Newcastle,2014-08-01,2024-02-01
60652,Jamaal Lascelles,Stevenage,2012-01-01,2012-05-01
126401,Connor Austin,Macclesfield,2019-07-01,2024-02-01
183949,Jacob Hamman,Salford,2023-10-01,2024-02-01
157821,Cesare Casadei,Leicester,2023-08-01,2024-02-01
157821,Cesare Casadei,Reading,2023-01-01,2023-05-01
157821,Cesare Casadei,Chelsea ,2022-08-01,2023-01-01
157821,Cesare Casadei,Chelsea,2022-08-01,2024-02-01
157821,Cesare Casadei,Inter,2022-02-01,2022-08-01
50652,Martin Kelly,Wigan,2023-01-01,2023-06-01
50652,Martin Kelly,West Brom,2022-09-01,2024-02-01
50652,Martin Kelly,Crystal Palace,2014-08-01,2022-09-01
50652,Martin Kelly,Huddersfield,2009-03-01,2009-05-01
144390,Dermot Mee,Altrincham,2022-08-01,2022-12-01
144390,Dermot Mee,Man Utd ,2021-07-01,2024-02-01
170917,Kristi Montgomery,Blackburn,2022-12-01,2024-02-01
133495,Josh Wilson Esbrand,Cardiff,2024-02-01,2024-02-01
133495,Josh Wilson Esbrand,Reims,2023-07-01,2024-01-01
133495,Josh Wilson Esbrand,Coventry,2023-01-01,2023-05-01
86929,Ellis Iandolo,Colchester,2023-06-01,2024-02-01
86929,Ellis Iandolo,Swindon,2015-07-01,2023-06-01
93986,Alfie Jones,Hull,2020-09-01,2024-02-01
93986,Alfie Jones,Gillingham,2019-07-01,2020-07-01
93986,Alfie Jones,St Mirren,2018-08-01,2019-01-01
